0, 2
1, 3
2, 4
3, 5
4, 6
5, 7
8, 8
6, 9
7, 10
9, 11
13, 12
10, 13
12, 14
11, 15
14, 16
19, 17
15, 18
18, 19
16, 20
17, 21
20, 22
26, 23
21, 24
25, 25
22, 26
24, 27
23, 28
27, 29
34, 30
28, 31
33, 32
29, 33
32, 34
30, 35
31, 36
35, 37
43, 38
36, 39
42, 40
37, 41
41, 42
38, 43
40, 44
39, 45
44, 46
53, 47
45, 48
52, 49
46, 50
51, 51
47, 52
50, 53
48, 54
49, 55
